DateTime,Hour,911_10,911_15,911_20,911_40,911_60,911_120,911_121,911_AB,911_T,911_PCT_10,911_PCT_15,911_PCT_20,911_PCT_40,911_PCT_AB,ADM_10,ADM_15,ADM_20,ADM_40,ADM_60,ADM_120,ADM_121,ADM_AB,ADM_T,Total,ADM_PCT_10,PCT_ADM_15,ADM_PCT_20,ADM_PCT_40,ADM_PCT_AB,TTL_PCT_10,TTL_PCT_15,TTL_PCT_20,TTL_PCT_40,TTL_PCT_AB
12/3/2025 20:00,20,2,0,0,0,0,0,0,1,3,1,1,1,1,0.3333,13,0,1,0,0,0,0,0,14,17,0.9286,0.9286,1,1,0,0.9375,0.9375,1,1,0.0588
12/3/2025 21:00,21,3,0,0,0,0,0,0,0,3,1,1,1,1,0,9,2,0,0,0,0,0,0,11,14,0.8182,1,1,1,0,0.8571,1,1,1,0
12/3/2025 22:00,22,1,0,0,0,0,0,0,0,1,1,1,1,1,0,11,0,0,0,0,0,0,0,11,12,1,1,1,1,0,1,1,1,1,0
12/3/2025 23:00,23,5,0,0,0,0,0,0,2,7,1,1,1,1,0.2857,12,0,0,0,0,0,0,0,12,19,1,1,1,1,0,1,1,1,1,0.1053
12/11/2025 00:00,00,5,0,0,0,0,0,0,0,5,1,1,1,1,0,7,1,0,0,0,0,0,0,8,13,0.875,1,1,1,0,0.9231,1,1,1,0
12/11/2025 01:00,01,1,0,0,0,0,0,0,1,2,1,1,1,1,0.5,5,1,0,0,0,0,0,0,6,8,0.8333,1,1,1,0,0.8571,1,1,1,0.125
12/11/2025 02:00,02,3,0,0,0,0,0,0,0,3,1,1,1,1,0,6,0,0,0,0,0,0,0,6,9,1,1,1,1,0,1,1,1,1,0
12/11/2025 03:00,03,1,0,0,0,0,0,0,0,1,1,1,1,1,0,7,0,1,0,0,0,0,0,8,9,0.875,0.875,1,1,0,0.8889,0.8889,1,1,0
12/11/2025 04:00,04,2,0,0,0,0,0,0,0,2,1,1,1,1,0,7,1,0,0,0,0,0,0,8,10,0.875,1,1,1,0,0.9,1,1,1,0
12/11/2025 05:00,05,2,0,0,0,0,0,0,0,2,1,1,1,1,0,12,1,0,0,0,0,0,0,13,15,0.9231,1,1,1,0,0.9333,1,1,1,0
12/11/2025 06:00,06,3,1,0,0,0,0,0,0,4,0.75,1,1,1,0,8,1,1,0,0,0,0,0,10,14,0.8,0.9,1,1,0,0.7857,0.9286,1,1,0
12/11/2025 07:00,07,2,0,1,0,0,0,0,0,3,0.6667,0.6667,1,1,0,17,2,2,1,0,0,0,0,22,25,0.7727,0.8636,0.9545,1,0,0.76,0.84,0.96,1,0
12/11/2025 08:00,08,5,0,0,0,0,0,0,0,5,1,1,1,1,0,21,0,3,0,0,0,0,0,24,29,0.875,0.875,1,1,0,0.8966,0.8966,1,1,0
12/11/2025 09:00,09,8,0,0,0,0,0,0,1,9,1,1,1,1,0.1111,12,5,2,1,0,0,0,0,20,29,0.6,0.85,0.95,1,0,0.7143,0.8929,0.9643,1,0.0345
12/11/2025 10:00,10,3,0,0,0,0,0,0,3,6,1,1,1,1,0.5,23,5,1,0,0,0,0,0,29,35,0.7931,0.9655,1,1,0,0.8125,0.9688,1,1,0.0857
12/11/2025 11:00,11,6,0,0,0,0,0,0,2,8,1,1,1,1,0.25,18,5,3,1,0,0,0,0,27,35,0.6667,0.8519,0.963,1,0,0.7273,0.8788,0.9697,1,0.0571
12/11/2025 12:00,12,5,1,0,1,0,0,0,0,7,0.7143,0.8571,0.8571,1,0,24,7,3,0,0,0,0,1,35,42,0.7059,0.9118,1,1,0.0286,0.7073,0.9024,0.9756,1,0.0238
12/11/2025 13:00,13,6,1,1,0,0,0,0,1,9,0.75,0.875,1,1,0.1111,25,6,4,1,1,0,0,0,37,46,0.6757,0.8378,0.9459,0.973,0,0.6889,0.8444,0.9556,0.9778,0.0217
12/11/2025 14:00,14,4,0,0,0,0,0,0,1,5,1,1,1,1,0.2,18,10,2,2,0,0,0,1,33,38,0.5625,0.875,0.9375,1,0.0303,0.6111,0.8889,0.9444,1,0.0526
12/11/2025 15:00,15,7,3,0,0,0,0,0,5,15,0.7,1,1,1,0.3333,10,4,0,2,0,0,0,2,18,33,0.625,0.875,0.875,1,0.1111,0.6538,0.9231,0.9231,1,0.2121
12/11/2025 16:00,16,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,18,4,3,3,0,0,0,0,28,32,0.6429,0.7857,0.8929,1,0,0.6774,0.8065,0.9032,1,0.0313
12/11/2025 17:00,17,12,2,3,0,0,0,0,1,18,0.7059,0.8235,1,1,0.0556,15,3,1,0,0,0,0,0,19,37,0.7895,0.9474,1,1,0,0.75,0.8889,1,1,0.027
12/11/2025 18:00,18,8,0,1,1,0,0,0,2,12,0.8,0.8,0.9,1,0.1667,13,3,1,1,0,0,0,0,18,30,0.7222,0.8889,0.9444,1,0,0.75,0.8571,0.9286,1,0.0667
12/11/2025 19:00,19,10,0,0,1,2,1,0,4,18,0.7143,0.7143,0.7143,0.7857,0.2222,10,1,0,0,0,0,0,0,11,29,0.9091,1,1,1,0,0.8,0.84,0.84,0.88,0.1379
12/11/2025 20:00,20,5,0,0,0,0,0,0,0,5,1,1,1,1,0,11,1,0,0,0,0,0,0,12,17,0.9167,1,1,1,0,0.9412,1,1,1,0
12/11/2025 21:00,21,6,0,2,0,0,0,0,1,9,0.75,0.75,1,1,0.1111,14,1,1,1,0,0,0,0,17,26,0.8235,0.8824,0.9412,1,0,0.8,0.84,0.96,1,0.0385
12/11/2025 22:00,22,3,0,0,0,0,0,0,1,4,1,1,1,1,0.25,11,1,0,0,0,0,0,0,12,16,0.9167,1,1,1,0,0.9333,1,1,1,0.0625
12/11/2025 23:00,23,3,0,1,0,0,0,0,1,5,0.75,0.75,1,1,0.2,3,2,0,1,0,0,0,0,6,11,0.5,0.8333,0.8333,1,0,0.6,0.8,0.9,1,0.0909
12/12/2025 00:00,00,3,0,0,0,0,0,0,0,3,1,1,1,1,0,6,1,0,0,0,0,0,1,8,11,0.8571,1,1,1,0.125,0.9,1,1,1,0.0909
